,0,1,2
0,0.0,0.0,0.0
1,-0.019170146389319426,-0.007418022199748971,-0.0012071020681170199
2,-0.007443516710113653,-0.0018769594096390788,-0.00029991444747206274
3,-0.0009461985153384068,-0.007285571195186067,-0.001115094461549941
