,0,1,2
0,0.06222076071240389,0.012189784889748676,0.00034080139601505046
1,0.06264605426524633,0.011899720661066253,0.00019090170261587268
2,0.03356721348007977,0.011899966808716288,0.0002801741831480013
3,0.038627886936928736,0.011841990228006475,0.00022216258578054628
