PriceX,PriceY,sumX,sumXsqr,sumY,sumYsqr,sumXY,sumXlag,sumYlag,sumXsqrlag,sumYsqrlag,sumX_lagY,sumY_lagX,sumXY_lag,sumX_lagX,sumY_lagY,sumXprec,sumYprec,sumXsqrprec, sumYsqrprec,sumXYprec,gamma
62.72,60.58,144882.74,10548302.9628,139595.59,9793673.6643,10161764.1611,144820.02,139535.01,10544369.1644,9790003.7279,10158111.4712,10157265.3248,10157964.5835,10543716.5863,9789300.9334,144815.68,139530.75,10543805.9192,9789469.4387,10498015.3083,0.835944519161
61.11,58.79,144837.6,10542416.8654,139547.43,9787759.4951,10155849.0026,144776.49,139488.64,10538682.4333,9784303.231,10152362.5819,10151558.2145,10152256.3457,10537985.3097,9783602.9428,144771.35,139484.31,10538027.8029,9783775.3607,10494766.8437,0.835944519161
62.46,58.43,144794.36,10536933.776,139521.12,9784573.7978,10151558.2569,144731.9,139462.69,10533032.5244,9781159.7329,10148182.5409,10147244.1247,10147908.7191,10532509.1527,9780490.0538,144729.51,139458.83,10532728.2535,9780693.7537,10491893.7757,0.835944519161
62.36,58.55,144773.47,10534295.7785,139483.68,9780018.2422,10147924.0125,144711.11,139425.13,10530407.0089,9776590.1397,10144569.6568,10143530.4757,10144272.8345,10529907.3919,9775845.1,144709.07,139420.07,10530148.4185,9775972.0101,10490147.1538,0.835944519161
60.93,57.38,144745.0,10530706.1436,139428.05,9773255.9077,10142680.0441,144684.07,139370.67,10526993.6787,9769963.4433,10139371.1122,10138455.0582,10139183.8807,10526374.3016,9769231.5445,144680.15,139365.74,10526500.6211,9769373.3716,10487244.2697,0.835944519161
59.81,57.96,144705.61,10525813.9883,139396.56,9769508.9274,10138381.2446,144645.8,139338.6,10522236.7522,9766149.5658,10135141.1279,10134233.5104,10134914.657,10521658.3664,9765462.1712,144642.46,139334.42,10521826.0658,9765647.5478,10484392.7828,0.835944519161
62.07,59.36,144674.1,10521878.167,139362.22,9765357.0832,10134332.1291,144612.03,139302.86,10518025.4821,9761833.4736,10130952.2954,10130070.562,10130647.6539,10517529.9789,9761246.4297,144610.08,139300.36,10517779.6066,9761530.4236,10481677.2757,0.835944519161
61.34,57.96,144642.2,10517870.2188,139323.87,9760733.9257,10130003.5954,144580.86,139265.91,10514107.6232,9757374.5641,10126651.6112,10125804.5977,10126448.329,10513506.3518,9756725.3857,144577.24,139262.33,10513650.4172,9756946.7541,10479107.6224,0.835944519161
60.44,57.81,144599.19,10512472.3017,139278.63,9755277.4627,10124570.078,144538.75,139220.82,10508819.3081,9751935.4666,10121150.8999,10120291.1261,10121076.0416,10508085.0682,9751149.7309,144533.05,139215.06,10508097.8021,9751236.3178,10475070.5551,0.835944519161
60.16,57.84,144549.08,10506123.655,139234.06,9749901.9678,10118727.3034,144488.92,139176.22,10502504.4294,9746556.5022,10115370.3754,10114517.3926,10115247.649,10501821.4748,9745823.5461,144483.99,139171.28,10501886.9469,9745960.6394,10471041.2508,0.835944519161
59.18,59.26,144483.26,10497937.9198,139192.67,9744924.4983,10112195.7683,144424.08,139133.41,10494435.6474,9741412.7507,10108819.0404,10108058.5827,10108688.7615,10493761.1412,9740779.3067,144419.2,139130.16,10493834.2362,9741016.9982,10465052.2191,0.835944519161
60.63,60.1,144439.3,10492439.1584,139157.41,9740593.1159,10107288.3691,144378.67,139097.31,10488763.1615,9736981.1059,10103694.7636,10102935.1816,10103644.5061,10488003.188,9736270.5063,144372.62,139092.89,10487992.936,9736430.2855,10460275.8094,0.835944519161
59.42,61.54,144389.52,10486103.26,139126.74,9736812.2208,10102264.1832,144330.1,139065.2,10482572.5236,9733025.0492,10098731.066,10098229.0791,10098607.4764,10481892.5088,9732634.5893,144325.19,139065.94,10481964.9111,9733115.5808,10456508.2367,0.835944519161
60.67,60.41,144344.21,10480387.7023,139122.23,9736266.2389,10099227.761,144283.54,139061.82,10476706.8534,9732616.8708,10095736.8088,10095004.9206,10095562.6863,10476072.9862,9732052.2809,144279.45,139059.72,10476193.8447,9732358.7388,10453543.1635,0.835944519161
61.58,60.28,144302.25,10475106.5403,139101.04,9733661.1312,10095318.6815,144240.67,139040.76,10471314.4439,9730027.4528,10091826.5084,10091035.0432,10091606.6391,10470725.2818,9729450.1351,144237.33,139038.44,10470891.9339,9729742.3712,10449924.5136,0.835944519161
60.58,57.53,144289.32,10473487.5658,139062.89,9729057.5225,10092168.4363,144228.74,139005.36,10469817.6294,9725747.8216,10089011.0977,10087934.9688,10088683.2689,10469337.7821,9725000.8012,144227.07,139000.16,10469612.5033,9725122.4696,10448846.1406,0.835944519161
59.53,57.88,144251.22,10468784.0062,139023.53,9724338.5895,10087462.6885,144191.69,138965.65,10465240.1853,9720988.4951,10084203.4343,10083414.3018,10084017.0921,10464614.6543,9720384.2774,144187.68,138962.77,10464746.6746,9720646.8119,10445309.6934,0.835944519161
61.13,58.36,144207.63,10463351.9269,138994.29,9720803.7791,10083003.7718,144146.5,138935.93,10459615.05,9717397.8895,10079616.4965,10078764.0971,10079436.225,10458980.5472,9716727.7895,144142.44,138932.02,10459102.1908,9716926.2262,10441344.2413,0.835944519161
61.6,60.62,144172.25,10458881.4971,138958.99,9716496.0461,10078612.9595,144110.65,138898.37,10455086.9371,9712821.2617,10075133.2632,10074257.7303,10074878.7675,10454530.5763,9712197.9506,144107.82,138895.35,10454730.2722,9712445.9965,10438191.0854,0.835944519161
61.88,60.51,144153.41,10456494.2815,138934.64,9713447.7968,10075890.7021,144091.53,138874.13,10452665.1471,9709786.3367,10072415.8927,10071472.0018,10072146.3433,10452124.4771,9709109.683,144088.96,138870.27,10452340.479,9709304.2999,10436064.3701,0.835944519161
60.62,58.84,144108.78,10450796.9614,138877.86,9706366.3004,10069484.2034,144048.16,138819.02,10447122.177,9702904.1548,10065958.0077,10065080.0983,10065917.3226,10446346.7898,9702068.4074,144041.94,138812.57,10446329.3758,9702103.5163,10430706.7377,0.835944519161
59.23,59.25,144032.52,10441090.2084,138801.82,9696954.0734,10059921.696,143973.29,138742.57,10437582.0155,9693443.5109,10056275.7719,10055538.6105,10056412.3185,10436622.3236,9692576.5157,143964.18,138735.68,10436419.8528,9692579.5738,10422061.15,0.835944519161
60.1,60.01,143927.13,10427211.7179,138719.1,9686305.65,10047696.3587,143867.03,138659.09,10423599.7079,9682704.4499,10043712.4383,10043025.858,10044089.7577,10422390.0671,9681656.6566,143854.5,138649.61,10421936.601,9681476.7899,10409496.1781,0.835944519161
62.43,58.83,143814.86,10411986.7758,138602.26,9671066.0174,10032446.0764,143752.43,138543.43,10408089.2709,9667605.0485,10028455.2715,10027495.6325,10028773.3195,10406938.1952,9666352.5649,143741.08,138530.86,10406543.2874,9665968.0574,10395787.432,0.835944519161
62.41,59.73,143689.18,10394749.428,138477.88,9654684.4884,10015640.2001,143626.77,138418.15,10390854.4199,9651116.8155,10011484.8922,10010536.8281,10011912.4508,10389588.7482,9649768.96,143613.88,138404.41,10389079.338,9649286.6475,10380370.5267,0.835944519161
62.39,61.13,143537.05,10373706.2375,138349.24,9637392.6618,9996518.7893,143474.66,138288.11,10369813.7254,9633655.7849,9992040.9903,9991490.3048,9992704.8886,10368299.2857,9632460.4299,143458.53,138276.71,10367540.8471,9632132.0609,10361544.2838,0.835944519161
65.16,63.03,143404.36,10355218.2314,138256.8,9624990.0132,9981173.9764,143339.2,138193.77,10350972.4058,9621017.2323,9976876.0812,9976043.3024,9977066.9416,10349951.9774,9620006.7841,143330.0,138185.2,10349688.8218,9619863.4532,10346932.326,0.835944519161
66.31,66.04,143322.16,10343640.1044,138176.4,9613919.7408,9969853.2017,143255.85,138110.36,10339243.0883,9609558.4592,9965374.1935,9964641.2339,9965474.0893,10338316.1151,9608735.9277,143248.06,138104.7,10338149.2944,9608778.8508,10336650.2824,0.835944519161
67.24,64.99,143238.52,10331774.5986,138094.08,9602598.5714,9958261.9857,143171.28,138029.09,10327253.381,9598374.8713,9953705.7362,9952828.0747,9953892.0581,10326236.8281,9597327.1562,143162.42,138020.24,10325983.3886,9597146.2258,10326155.3746,0.835944519161
67.32,65.59,143153.73,10319677.4721,138015.15,9591697.4279,9946774.2236,143086.41,137949.56,10315145.4897,9587395.3798,9942270.178,9941428.6434,9942358.7048,10314228.2486,9586477.7207,143078.89,137942.54,10314076.4465,9586425.2158,10316200.2914,0.835944519161
69.61,65.38,143098.48,10311777.1438,137952.94,9583147.166,9938528.1138,143028.87,137887.56,10306931.5917,9578872.6216,9934165.8453,9933231.1949,9933977.012,10306301.404,9578132.3789,143025.41,137883.02,10306437.9189,9578258.3596,10310470.7418,0.835944519161
69.06,67.26,143054.73,10305548.8205,137920.66,9578725.5086,9933230.6249,142985.67,137853.4,10300779.5369,9574201.601,9928793.9233,9927924.2876,9928585.6493,10300167.6267,9573542.61,142982.44,137850.12,10300322.9764,9573749.617,10306587.6634,0.835944519161
69.02,68.17,143018.25,10300369.2155,137888.57,9574380.3611,9928483.13,142949.23,137820.4,10295605.4551,9569733.2122,9923933.9586,9923382.8471,9923778.0366,10294940.596,9569327.1456,142945.28,137820.82,10295044.5946,9569790.2986,10304068.1853,0.835944519161
71.71,68.65,143006.6,10298721.9204,137897.17,9575561.0253,9928298.4068,142934.89,137828.52,10293579.5963,9570848.2028,9923880.5257,9922877.5533,9923375.5153,10293278.8759,9570343.7354,142936.05,137827.52,10293744.6179,9570709.9028,10304776.9654,0.835944519161
70.09,66.56,143000.5,10297841.4986,137867.33,9571483.9161,9925752.7445,142930.41,137800.77,10292928.8905,9567053.6825,9921328.5926,9920403.6981,9921087.5541,10292352.4597,9566372.6571,142927.71,137797.17,10292543.1145,9566561.4905,10304901.1392,0.835944519161
71.99,69.76,142990.21,10296364.3035,137857.3,9570103.9168,9924334.964,142918.22,137787.54,10291181.7434,9565237.4592,9919760.7944,9918794.1751,9919312.9416,10290824.1403,9564713.3386,142918.56,137786.27,10291230.581,9565058.6559,10305312.1706,0.835944519161
73.92,71.86,142985.52,10295669.9382,137854.13,9569650.2375,9923761.8235,142911.6,137782.27,10290205.7718,9564486.3779,9918797.9569,9918052.0258,9918449.9323,10289745.7398,9564079.0907,142910.55,137782.64,10290049.4373,9564539.4174,10305480.6388,0.835944519161
71.47,68.18,142971.66,10293629.8966,137823.31,9565320.1223,9920520.0444,142900.19,137755.13,10288521.9357,9560671.6099,9915739.2959,9914840.8371,9915647.2198,10287792.9892,9559874.3386,142895.48,137750.0,10287826.5042,9559945.7662,10305135.6083,0.835944519161
70.48,66.49,142910.03,10284470.3985,137763.25,9556728.5507,9911648.253,142839.55,137696.76,10279502.9681,9552307.6306,9906878.1534,9905967.0136,9906962.0378,10278591.9181,9551331.0234,142832.39,137689.03,10278442.4289,9551219.9423,10297967.8399,0.835944519161
68.18,65.35,142829.32,10272714.5682,137679.9,9545081.2774,9899939.6292,142761.14,137614.55,10268066.0558,9540810.6549,9895361.7676,9894441.0395,9895484.0662,10267113.2501,9539789.4253,142753.23,137606.1,10266924.8801,9539634.8374,10288540.9811,0.835944519161
67.6,66.49,142747.54,10261023.8808,137604.35,9534597.9687,9888868.601,142679.94,137537.86,10256454.1208,9530177.0486,9884228.2743,9883439.7643,9884373.877,10255481.6796,9529260.7752,142671.69,137530.95,10255270.6583,9529210.4087,10278718.2416,0.835944519161
73.2,69.39,142679.82,10251119.678,137554.34,9527467.0656,9880378.7158,142606.62,137484.95,10245761.438,9522652.0935,9875394.4194,9874384.57,9875299.3678,10245028.6973,9521757.3733,142602.0,137478.61,10245063.7256,9521732.0327,10270761.8415,0.835944519161
73.37,72.39,142622.77,10242492.5103,137515.82,9521802.9904,9873272.5517,142549.4,137443.43,10237109.3534,9516562.6783,9868196.4184,9867442.9157,9867961.2974,10236522.1186,9516050.3212,142546.66,137442.36,10236699.7782,9516406.6188,10264802.2446,0.835944519161
76.96,76.15,142609.49,10240474.0629,137517.13,9522012.2929,9872395.3977,142532.53,137440.98,10234551.2213,9516213.4704,9866788.172,9866162.3419,9866534.8937,10233978.6425,9515847.0421,142530.1,137441.88,10234171.2908,9516349.7304,10264370.5008,0.835944519161
79.3,79.08,142601.71,10239262.3863,137564.08,9529140.9922,9875471.0999,142522.41,137485.0,10232973.8963,9522887.3458,9869839.323,9869206.3283,9869200.0559,10232800.8416,9522893.6668,142525.08,137490.78,10233390.2294,9523768.1022,10267340.8725,0.835944519161
80.93,75.92,142660.51,10248459.3267,137623.07,9538012.0063,9884493.2986,142579.58,137547.15,10241909.6618,9532248.1599,9879217.0275,9878103.0255,9878349.093,10241967.1891,9532016.5743,142585.21,137549.85,10242789.2367,9532650.8379,10278900.9875,0.835944519161
79.9,78.37,142711.15,10256281.7605,137687.3,9547587.4304,9893225.5322,142631.25,137608.93,10249897.7505,9541445.5735,9887874.1398,9886994.8756,9886963.7692,10250004.5655,9541475.565,142637.61,137615.08,10250873.6289,9542371.702,10289461.9925,0.835944519161
78.04,76.22,142768.0,10264958.2656,137747.46,9556485.422,9902023.1232,142689.96,137671.24,10258868.024,9550675.9336,9896814.654,9895955.4338,9896074.9144,10258802.6766,9550560.3188,142694.1,137675.52,10259497.0556,9551310.0584,10299986.3845,0.835944519161
80.59,80.36,142801.38,10270119.0666,137820.63,9567610.3249,9910216.6855,142720.79,137740.27,10263624.3185,9561152.5953,9904523.6326,9903971.7172,9903740.4731,10263592.2653,9561386.3395,142725.23,137749.08,10264320.2441,9562490.9224,10307591.9641,0.835944519161
81.88,79.14,142877.1,10281922.0516,137904.34,9580247.0744,9922457.3929,142795.22,137825.2,10275217.7172,9573983.9348,9917138.5171,9916239.8356,9915977.4097,10275578.2551,9574249.6523,142804.8,137834.61,10276694.7616,9575384.8015,10322022.2617,0.835944519161
82.27,80.85,142969.17,10296050.1057,138003.0,9595097.1312,9936959.1842,142886.9,137922.15,10289281.7528,9588560.4087,9931481.5286,9930705.4968,9930307.6547,10289654.2576,9588958.5356,142896.59,137933.2,10290782.2493,9590225.0912,10337415.5284,0.835944519161
86.6,81.58,143094.84,10315710.6256,138117.83,9612578.6839,9955507.1188,143008.24,138036.25,10308211.0656,9605923.3875,9949950.7739,9948878.5546,9948442.2908,10308928.6424,9606361.9672,143021.99,138047.76,10310403.5031,9607668.879,10358144.2122,0.835944519161
87.95,84.11,143246.33,10339863.4743,138252.31,9633208.8107,9977845.0658,143158.38,138168.2,10332128.2718,9626134.3186,9972154.2717,9971012.6735,9970447.5913,10333050.9033,9626693.041,143174.68,138181.01,10334729.7518,9628125.1207,10383891.8931,0.835944519161
85.82,80.48,143376.52,10360877.3264,138357.65,9649787.3045,9996581.4964,143290.7,138277.17,10353512.254,9643310.2741,9990708.6421,9989657.5532,9989674.7028,10353745.7829,9643303.1484,143298.12,138282.73,10354730.7664,9644174.2981,10404868.7519,0.835944519161
83.08,85.06,143436.83,10370649.5131,138426.02,9660569.4044,10006861.746,143353.75,138340.96,10363747.2267,9653334.2008,10000692.2708,10000108.2155,9999794.9612,10363838.918,9653650.6485,143359.57,138350.4,10364680.4055,9654851.02,10416739.8984,0.835944519161
85.59,79.67,143502.38,10381403.6864,138485.48,9669956.8478,10016903.4881,143416.79,138405.81,10374078.0383,9663609.5389,10010994.3437,10010006.7775,10010084.5328,10374176.8242,9663541.2182,143422.51,138410.65,10375024.4695,9664357.3189,10429723.7698,0.835944519161
81.38,79.77,143562.99,10391145.3357,138551.28,9679945.4394,10026786.3837,143481.61,138471.51,10384522.6313,9673582.1865,10021115.3038,10020360.8631,10020294.7011,10384529.8648,9673649.332,143486.47,138478.12,10385290.0253,9674593.0538,10443507.263,0.835944519161
84.94,81.71,143632.34,10402266.2826,138628.94,9692149.0664,10038458.3057,143547.4,138547.23,10395051.479,9685472.5423,10032470.6841,10031395.1545,10031517.8583,10395190.708,9685356.7295,143553.71,138551.3,10396083.6057,9686121.0968,10455542.5566,0.835944519161
85.01,79.04,143693.24,10412294.5354,138653.68,9696038.5882,10045271.2452,143608.23,138574.64,10405067.8353,9689791.2666,10039514.0452,10038250.5988,10038552.0548,10405214.444,9689507.8784,143614.64,138576.66,10406116.5754,9690106.5078,10467248.8505,0.835944519161
81.49,79.12,143723.85,10417288.2275,138674.93,9699341.6395,10049385.4001,143642.36,138595.81,10410647.6074,9693081.6651,10043617.1671,10042739.432,10042937.9113,10410498.2582,9692893.8719,143645.21,138599.1,10411103.9779,9693591.4506,10475036.4806,0.835944519161
82.56,81.41,143749.76,10421456.0812,138707.51,9704438.2713,10054034.5706,143667.2,138626.1,10414639.9276,9697810.6832,10048028.1615,10047284.962,10047313.361,10414527.1946,9697791.6563,143670.47,138631.45,10415169.1771,9698653.1477,10481218.784,0.835944519161
83.21,80.14,143782.47,10426754.6997,138737.09,9709124.9673,10059025.3625,143699.26,138656.95,10419830.7956,9702702.5477,10052954.6169,10051796.3374,10052356.9131,10419602.2552,9702155.7995,143701.04,138655.65,10420123.8548,9702492.4937,10487046.9768,0.835944519161
84.13,82.61,143802.82,10430117.2122,138746.6,9710633.875,10061439.7452,143718.69,138663.99,10423039.3553,9703809.4629,10055226.9886,10054472.6266,10054489.7659,10422956.1301,9703792.0211,143722.24,138669.26,10423624.0758,9704652.3994,10492456.2963,0.835944519161
85.23,81.5,143853.09,10438399.1455,138796.59,9718540.2073,10069535.0087,143767.86,138715.09,10431134.9926,9711897.9573,10063632.2277,10062699.382,10062588.7637,10431369.2079,9712001.6572,143775.34,138722.03,10432354.083,9712981.0137,10503857.3567,0.835944519161
83.98,81.01,143929.12,10450680.0286,138873.44,9730403.8056,10081604.4251,143845.14,138792.43,10443627.3882,9723841.1855,10075909.5756,10075044.7005,10074801.2053,10443930.3406,9724065.716,143853.65,138801.11,10444984.3077,9725172.1767,10519284.9914,0.835944519161
83.21,82.35,143989.92,10460378.949,138942.87,9741153.2239,10091847.3473,143906.71,138860.52,10453455.0449,9734371.7014,10085932.1426,10085198.8944,10084995.0038,10453580.5013,9734560.8038,143912.97,138868.55,10454457.6465,9735629.7615,10530841.3469,0.835944519161
86.98,85.99,144071.95,10473810.2743,139035.15,9755879.4903,10105948.5229,143984.97,138949.16,10466244.7539,9748485.2102,10099442.3259,10099064.0274,10098469.1127,10466399.4611,9749051.7357,143991.31,138961.8,10467307.4647,9750499.2678,10546093.1959,0.835944519161
88.15,84.97,144183.59,10492192.5261,139200.54,9781758.0668,10128299.4181,144095.44,139115.57,10484422.1036,9774538.1659,10122392.4422,10121741.2912,10120809.3126,10485237.0888,9775406.6362,144110.16,139132.69,10486800.5612,9777154.4443,10570701.7347,0.835944519161
86.79,80.49,144332.42,10515887.5012,139354.09,9805057.4025,10151813.4825,144245.63,139273.6,10508354.9971,9798578.7624,10146455.2488,10145414.1214,10144827.7554,10509223.93,9799118.0034,144261.35,139286.87,10510836.5563,9800538.8741,10597499.1945,0.835944519161
83.92,78.65,144471.38,10537378.854,139466.09,9821435.0719,10170634.0436,144387.46,139387.44,10530336.2876,9815249.2494,10165485.1957,10164422.9399,10164033.7356,10531015.1258,9815604.5923,144401.09,139398.33,10532438.1699,9816843.6543,10621031.9619,0.835944519161
82.22,80.01,144602.45,10557230.8705,139583.34,9838500.3794,10189054.7934,144520.23,139503.33,10550470.7421,9832098.7793,10183796.8196,10182907.8612,10182476.3712,10551013.4494,9832492.3118,144532.23,139514.55,10552300.0221,9833768.3153,10642401.0862,0.835944519161
81.82,77.89,144708.68,10573497.8276,139664.43,9850489.4407,10203111.4856,144626.86,139586.54,10566803.3152,9844422.5886,10197905.9902,10196913.3512,10196738.5258,10567187.6258,9844567.1106,144636.69,139594.52,10568315.2675,9845602.0326,10659486.7959,0.835944519161
80.07,77.74,144810.92,10589211.6432,139735.82,9861098.2876,10216191.8261,144730.85,139658.08,10582800.4383,9855054.78,10210967.2727,10210041.3588,10209967.1843,10583011.0324,9855098.8973,144738.5,139664.66,10583966.9868,9856034.542,10675741.4968,0.835944519161
81.7,80.95,144877.71,10599538.1239,139809.33,9872137.7667,10226894.6032,144796.01,139728.38,10592863.2339,9865584.8642,10221150.7786,10220676.8651,10220280.9882,10592936.0572,9865940.1731,144801.66,139738.98,10593754.5214,9867188.6442,10687951.2663,0.835944519161
83.02,78.88,144961.34,10612761.6984,139900.61,9885902.6505,10240405.1702,144878.32,139821.73,10605869.378,9879680.5961,10235085.5264,10234262.1763,10233856.5526,10606314.3674,9880042.6972,144888.86,139832.74,10607508.348,9881296.3136,10704659.4587,0.835944519161
79.24,74.54,145066.66,10628823.0192,139985.39,9898125.8611,10254460.7807,144987.42,139910.85,10622544.0416,9892569.6495,10249699.5213,10248588.7124,10248554.2311,10622891.6797,9892579.7456,144997.16,139917.29,10623992.7692,9893488.2511,10723164.6458,0.835944519161
79.61,74.55,145164.53,10643406.9237,140042.2,9906293.8418,10265726.7531,145084.92,139967.65,10637069.1716,9900736.1393,10260755.2763,10259704.8514,10259791.8276,10637236.2355,9900623.4949,145092.03,139972.32,10638150.6737,9901410.6274,10737843.3483,0.835944519161
75.96,71.91,145221.36,10651948.3142,140070.76,9910366.4414,10271925.0415,145145.4,139998.85,10646178.3926,9905195.3933,10267222.0026,10266226.9568,10266462.7579,10646121.1682,9904945.0508,145149.73,140001.69,10646817.4573,9905595.7765,10748151.7875,0.835944519161
73.02,73.38,145254.76,10656760.2356,140114.12,9916404.493,10277372.2306,145181.74,140040.74,10651428.3152,9911019.8686,10272865.3105,10272007.1975,10272014.023,10651467.6642,9910990.5112,145187.66,140046.73,10652257.8256,9911863.0809,10755555.9829,0.835944519161
75.9,75.62,145309.47,10664631.4493,140176.68,9925340.8034,10285789.703,145233.57,140101.06,10658870.6393,9919622.419,10280910.8543,10280202.8521,10280050.145,10658922.8508,9919754.8136,145239.41,140109.17,10659723.0457,9920783.2033,10763892.707,0.835944519161
80.11,78.64,145417.03,10680633.2567,140265.72,9938355.5556,10300273.273,145336.92,140187.08,10674215.6446,9932171.306,10295238.346,10294100.0366,10293973.4226,10674675.6085,9932270.9521,145348.15,140194.42,10675888.8023,9933271.8656,10779913.143,0.835944519161
81.15,77.18,145511.42,10694951.6356,140330.73,9947986.4641,10312200.2659,145430.27,140253.55,10688366.3131,9942029.7117,10307147.4468,10306039.1893,10305937.1089,10688780.421,9942102.8117,145440.66,140260.7,10689944.658,9943082.2632,10794442.8807,0.835944519161
80.62,78.8,145601.51,10708659.8907,140412.91,9960255.2417,10325176.5313,145520.89,140334.11,10702160.3063,9954045.8017,10319742.8082,10318831.3194,10318823.6753,10702279.0693,9954022.1657,145527.27,140339.75,10703148.3131,9954902.8561,10808369.0251,0.835944519161
84.66,83.12,145680.93,10721250.4967,140494.42,9972841.5008,10337768.6747,145596.27,140411.3,10714083.1811,9965932.5664,10331760.4959,10330995.7271,10330731.7355,10714314.515,9966157.0032,145603.75,140419.9,10715293.7443,9967288.2704,10822310.7327,0.835944519161
83.4,82.14,145760.53,10734055.9717,140564.48,9983733.944,10349585.9908,145677.13,140482.34,10727100.4117,9976986.9644,10343836.3216,10342988.3596,10342735.5148,10727399.758,9977204.3294,145685.64,140490.96,10728447.4596,9978328.7536,10837070.0686,0.835944519161
85.38,84.64,145865.49,10750837.8461,140675.97,10001126.7887,10366681.6716,145780.11,140591.33,10743548.1017,9993962.8591,10360828.7672,10360123.901,10359455.1084,10744125.9865,9994585.1587,145792.12,140605.2,10745454.6892,9996118.3958,10855876.9296,0.835944519161
87.27,86.43,145980.52,10769168.9028,140791.94,10019157.7218,10384866.4905,145893.25,140705.51,10761552.8499,10011687.5769,10378769.4082,10378103.5709,10377323.7444,10762205.8991,10012418.7753,145905.97,140720.57,10763611.2003,10014064.0449,10875570.8865,0.835944519161
85.07,81.27,146099.63,10788595.2547,140891.53,10034705.5693,10402281.1544,146014.56,140810.26,10781358.3498,10028100.7564,10396395.3822,10395356.3609,10395367.5155,10781567.2022,10028071.9898,146021.77,140815.74,10782533.0751,10028961.4452,10896324.8024,0.835944519161
85.84,81.88,146172.2,10800481.192,140969.48,10046966.2974,10414378.4292,146086.36,140887.6,10793112.6864,10040261.963,10408348.6037,10407597.3473,10407349.85,10793290.3543,10040481.747,146093.09,140896.36,10794222.7999,10041619.763,10911089.1397,0.835944519161
84.71,86.06,146248.44,10812913.9558,141084.52,10064937.8152,10429702.5636,146163.73,140998.46,10805738.1717,10057531.4916,10423429.3056,10423096.8628,10422412.421,10805942.0237,10058173.4904,146170.89,141012.39,10806899.9533,10059735.0783,10927963.3105,0.835944519161
89.01,85.25,146352.03,10830067.3181,141225.54,10087383.594,10449594.1649,146263.02,141140.29,10822144.538,10080116.0315,10443525.1801,10442629.0174,10442006.0624,10822856.0074,10080702.1029,146276.25,141153.61,10824324.7097,10082209.6691,10949111.2011,0.835944519161
88.26,85.38,146483.62,10851733.5802,141368.13,10109865.9301,10471713.9033,146395.36,141282.75,10843943.7526,10102576.1857,10465707.6684,10464782.5665,10464178.2645,10844669.5246,10103143.9259,146408.87,141295.83,10846146.0177,10104638.6401,10973920.2992,0.835944519161
87.76,82.87,146624.14,10874606.2648,141487.12,10128493.057,10492391.3857,146536.38,141404.25,10866904.4472,10121625.6201,10486560.9018,10485582.3897,10485118.7145,10867536.351,10122059.5666,146548.73,141415.9,10868919.5967,10123420.7686,10998389.4547,0.835944519161
87.4,83.92,146752.47,10895431.0999,141611.08,10147801.7324,10512447.6986,146665.07,141527.16,10887792.3399,10140759.166,10506683.3124,10505782.5219,10505113.0906,10888559.1864,10141390.0897,146679.28,141541.42,10890074.3238,10142949.2168,11021763.6284,0.835944519161
88.51,85.04,146899.16,10919171.527,141764.13,10171803.3859,10536327.3531,146810.65,141679.09,10911337.5069,10164571.5843,10530460.447,10529511.0379,10528800.4627,10912192.5126,10165239.363,146825.85,141693.73,10913797.1709,10166847.2259,11047532.6956,0.835944519161
87.79,82.85,147049.58,10943421.7536,141914.06,10194953.769,10560027.1488,146961.79,141831.21,10935714.6695,10188089.6465,10554411.1702,10553244.7369,10552753.7473,10936567.9072,10188547.3703,146977.11,141843.27,10938169.8527,10189942.5449,11074295.1708,0.835944519161
85.66,80.81,147179.21,10964164.6405,142003.59,10208653.2417,10577108.2525,147093.55,141922.78,10956827.0049,10202122.9856,10571492.3377,10570321.5725,10570186.0679,10957311.2515,10202244.288,147104.26,141930.44,10958547.138,10203302.3192,11095781.0847,0.835944519161
81.62,78.12,147259.34,10976865.313,142070.04,10218775.5322,10588480.7211,147177.72,141991.92,10970203.4886,10212672.7978,10583016.225,10581947.0681,10582104.5667,10970277.0967,10212515.3969,147183.43,141995.99,10971102.9849,10213292.1297,11110152.8653,0.835944519161
82.18,78.88,147335.01,10988726.1651,142130.72,10228039.2562,10599009.107,147252.83,142051.84,10981972.6127,10221817.2018,10593485.4545,10592522.0344,10592526.7486,10982093.7822,10221809.1657,147259.12,142057.89,10982966.873,10222735.0473,11123095.1435,0.835944519161
81.28,78.22,147411.04,11000488.0744,142189.83,10236896.1551,10609277.4745,147329.76,142111.61,10993881.636,10230777.7867,10603997.7237,10603014.5435,10602919.7529,10994126.2166,10230867.7865,147337.79,142119.11,10995122.5119,10231894.8367,11136384.5216,0.835944519161
80.38,78.51,147487.95,11012284.7799,142291.84,10252031.593,10622807.9827,147407.57,142213.33,11005823.8355,10245867.7729,10617648.2822,10616772.5735,10616497.3489,11006150.517,10246125.7891,147416.83,142223.21,11007226.7255,10247321.5161,11151195.8628,0.835944519161
82.38,81.83,147584.82,11026960.8682,142404.01,10268711.0311,10638505.613,147502.44,142322.18,11020174.4038,10262014.8822,10633144.1361,10632329.2739,10631764.4576,11020729.4372,10262561.5578,147514.65,142335.72,11022037.0393,10264047.507,11167536.7609,0.835944519161
