PriceX,PriceY,sumX,sumXsqr,sumY,sumYsqr,sumXY,sumXlag,sumYlag,sumXsqrlag,sumYsqrlag,sumX_lagY,sumY_lagX,sumXY_lag,sumX_lagX,sumY_lagY,sumXprec,sumYprec,sumXsqrprec, sumYsqrprec,sumXYprec,gamma
79.51,71.85,155903.04,12315996.3174,143153.55,10385364.8975,11307635.6467,155823.53,143081.7,12309674.4773,10380202.475,11302440.1696,11303125.7397,11301922.8532,12310175.8861,10380527.6364,155837.77,143092.22,12311736.1445,10381603.5286,11365337.2235,0.761817289289
80.13,72.76,156052.75,12337658.6901,143271.27,10401019.7849,11326106.1444,155972.62,143198.51,12331237.8732,10395725.7673,11320895.8926,11321689.2717,11320275.8856,12331849.5267,10396245.1514,155988.44,143212.07,12333522.914,10397515.1449,11389948.1858,0.761817289289
76.37,71.39,156198.45,12358455.0551,143416.01,10419958.5537,11345954.7102,156122.08,143344.62,12352622.6782,10414862.0216,11340849.0008,11341865.5076,11340502.6559,12352938.1699,10415328.8063,156134.13,143357.61,12354317.9927,10416547.9937,11414508.7736,0.761817289289
74.87,69.97,156325.41,12376063.7817,143530.61,10434666.8749,11362047.8242,156250.54,143460.64,12370458.2648,10429771.074,11357146.8201,11358059.9706,11356809.1703,12370765.3104,10430130.5491,156262.77,143472.12,12372140.0121,10431245.7948,11435103.7005,0.761817289289
73.52,68.55,156462.33,12394716.7677,143638.69,10448215.1691,11377986.9347,156388.81,143570.14,12389311.5773,10443516.0666,11373368.6589,11374258.7579,11372947.1387,12389707.1711,10443930.5463,156402.79,143582.88,12391171.7561,10445100.413,11456537.791,0.761817289289
75.9,69.94,156621.41,12416305.5223,143770.15,10464474.6211,11396743.5745,156545.51,143700.21,12410544.7123,10459583.0175,11391953.607,11392836.6627,11391435.1285,12411049.6218,10460075.5905,156560.76,143714.04,12412627.0998,10461326.289,11480822.056,0.761817289289
79.44,72.59,156795.28,12440459.6922,143926.48,10484339.8268,11418647.9916,156715.84,143853.89,12434148.9786,10479070.5187,11413648.8269,11414456.0487,11412881.442,12434925.6718,10479720.1774,156734.6,143869.81,12436777.6298,10481128.3379,11507981.1675,0.761817289289
82.24,73.74,156986.87,12467535.6993,144091.9,10505860.0624,11442796.8103,156904.63,144018.16,12460772.2817,10500422.4748,11437608.9445,11438387.6349,11436732.4327,12461669.8133,10501144.8208,156924.47,144035.04,12463641.9393,10502627.0028,11537561.4817,0.761817289289
84.26,75.96,157190.96,12497485.8672,144252.65,10527174.7529,11468126.1982,157106.7,144176.69,12490386.1196,10521404.8313,11462708.699,11463463.254,11461725.8086,12491402.7854,10522198.4363,157127.82,144194.13,12493499.2076,10523750.1625,11570447.8714,0.761817289289
81.37,77.37,157399.96,12528368.494,144440.85,10552689.7121,11496188.1763,157318.59,144363.48,12521747.4171,10546703.5952,11490644.7001,11491667.1388,11489892.5794,12522516.0008,10547528.88,157336.75,144381.01,12524372.9899,10549108.8865,11604425.2826,0.761817289289
80.41,73.59,157554.63,12550795.3277,144588.54,10572507.1128,11517275.026,157474.22,144514.95,12544329.5596,10567091.6247,11511692.5955,11512733.5689,11511357.6541,12544645.4961,10567548.0215,157485.72,144527.33,12546046.7396,10568760.4487,11629776.2789,0.761817289289
83.28,74.94,157689.15,12571044.4007,144705.68,10588575.2276,11535319.5846,157605.87,144630.74,12564108.8423,10582959.224,11529670.7635,11530498.3948,11529078.5814,12564708.2982,10583457.095,157620.96,144643.5,12566394.5246,10584708.8752,11653984.0947,0.761817289289
81.07,76.96,157829.22,12592211.8516,144840.15,10607218.6755,11555190.5073,157748.15,144763.19,12585639.5067,10601295.8339,11549244.1141,11550534.3038,11548951.3601,12585916.3063,10601940.5219,157758.96,144777.86,12587275.384,10603338.6314,11679145.921,0.761817289289
80.13,75.21,157921.8,12606258.478,144948.98,10622413.6516,11569902.407,157841.67,144873.77,12599837.6611,10616757.1075,11564011.1526,11565035.3346,11563875.8297,12599946.8804,10617008.7197,157850.26,144882.66,12601140.5064,10618015.3092,11697703.7446,0.761817289289
81.87,74.34,158019.71,12621241.3347,145027.19,10633443.8395,11582787.3291,157937.84,144952.85,12614538.6378,10627917.4039,11576909.5805,11577725.7911,11576701.1133,12614728.2304,10628042.5772,157947.31,144959.96,12615999.5747,10628923.9666,11716167.58,0.761817289289
86.51,77.19,158124.12,12637455.364,145112.51,10645539.7883,11596813.1634,158037.61,145035.32,12629971.3839,10639581.4922,11590783.2028,11591486.1026,11590135.4565,12630645.5713,10640002.9034,158053.06,145046.48,12632405.8404,10641179.8274,11736669.5101,0.761817289289
87.5,78.45,158260.57,12659270.4403,145226.51,10661922.5169,11615731.4915,158173.07,145148.06,12651614.1903,10655768.1144,11609533.862,11610237.6839,11608867.1165,12652311.3065,10656205.3344,158188.62,145159.28,12654093.6378,10657402.644,11763465.6745,0.761817289289
86.76,80.67,158410.23,12683231.8249,145358.06,10681230.1284,11637246.5084,158323.47,145277.39,12675704.5273,10674722.4795,11630879.7665,11631819.4559,11630247.5792,12676364.1016,10675339.8738,158338.66,145290.89,12678109.56,10676718.3195,11791649.3105,0.761817289289
88.36,80.43,158575.87,12709614.6141,145494.17,10701185.7389,11660217.0886,158487.51,145413.74,12701807.1245,10694716.754,11653970.6219,11654755.3501,11653110.2938,12702706.8042,10695401.0397,158505.77,145428.3,12704700.6041,10696846.882,11821652.6575,0.761817289289
88.0,82.05,158753.24,12737973.4382,145646.66,10723624.0242,11685452.0142,158665.24,145564.61,12730229.4382,10716891.8217,11678945.2373,11680041.194,11678231.6142,12730971.6032,10717726.0851,158681.38,145581.06,12732809.5786,10719320.6642,11853561.3771,0.761817289289
88.22,81.69,158902.42,12761524.796,145800.34,10745943.6826,11708412.8369,158814.2,145718.65,12753742.0276,10739270.4265,11701886.479,11703053.786,11701206.1451,12754440.5077,10740138.9692,158829.76,145735.73,12756245.3204,10741769.2305,11881783.9784,0.761817289289
87.82,79.09,159044.52,12784212.3604,145951.19,10768041.2229,11730858.88,158956.7,145872.1,12776500.008,10761785.9948,11724534.1504,11725267.3853,11723913.1962,12777135.7407,10762202.2689,158971.48,145882.91,12778877.5188,10763379.0645,11909280.6944,0.761817289289
91.69,81.38,159217.26,12811923.2504,146081.09,10787111.0289,11753953.9769,159125.57,145999.71,12803516.1943,10780488.3245,11747649.9477,11748198.9501,11746492.2447,12804739.9555,10781225.5622,159147.61,146014.85,12807072.1279,10782723.2913,11940655.6714,0.761817289289
97.76,87.98,159466.74,12852988.9418,146268.39,10815159.1931,11788041.3031,159368.98,146180.41,12843431.9242,10807418.7127,11781164.6067,11781963.1808,11779440.3783,12845289.5631,10808886.4001,159398.06,146204.82,12848271.9994,10811118.0482,11984923.8971,0.761817289289
90.57,86.36,159724.09,12894868.6705,146512.4,10851886.5292,11827254.2843,159633.52,146426.04,12886665.7456,10844428.4796,11820635.1266,11821913.3454,11819432.6591,12887961.6045,10845853.8544,159657.17,146450.4,12890390.3841,10848042.5292,12030680.5914,0.761817289289
90.64,83.72,159966.31,12933245.1905,146739.6,10885230.3672,11863026.3999,159875.67,146655.88,12925029.5809,10878221.3288,11856530.8923,11857710.7206,11855438.0191,12926201.3879,10879453.9771,159897.46,146678.12,12928504.868,10881450.5768,12072414.3956,0.761817289289
97.29,87.21,160216.1,12974562.4514,146959.75,10917751.4027,11899680.7755,160118.81,146872.54,12965097.1073,10910145.8186,11892734.3931,11893694.9023,11891196.1146,12966766.2448,10911573.693,160145.46,146896.65,12969572.4418,10913769.7927,12118662.9552,0.761817289289
93.0,87.24,160474.4,13017095.41,147194.16,10953511.7606,11938682.2979,160381.4,147106.92,13008446.41,10945900.943,11931906.6082,11932943.4104,11930568.9779,13009899.5961,10947213.223,160406.53,147129.21,13012489.0731,10949293.2581,12164606.242,0.761817289289
91.19,84.59,160735.81,13059301.4953,147419.15,10987224.3789,11976429.9186,160644.62,147334.56,13050985.8792,10980068.9108,11969884.9171,11970965.0307,11968716.1565,13052249.043,10981267.5348,160667.67,147355.99,13054658.4357,10983235.1933,12209574.0742,0.761817289289
89.3,83.1,160990.48,13099125.9262,147647.91,11020632.0241,12012915.4947,160901.18,147564.81,13091151.4362,11013726.4141,12006674.1141,12007808.2954,12005494.6647,13092423.147,11014988.4838,160925.04,147587.8,13094843.5326,11017018.812,12252321.6299,0.761817289289
91.04,83.83,161267.95,13142483.0749,147892.5,11055450.8164,12051772.5457,161176.91,147808.67,13134194.7933,11048423.3475,12045645.8679,12046675.395,12044140.6625,13135820.8759,11049886.8996,161205.62,147834.76,13138598.046,11052116.9088,12299420.2319,0.761817289289
91.64,82.43,161540.17,13184582.9709,148141.38,11090590.7392,12090235.8709,161448.53,148058.95,13176185.0813,11083796.0343,12084095.4327,12085043.5601,12082681.9857,13177711.0536,11085105.0088,161475.38,148082.93,13180385.2268,11087174.3367,12344881.9615,0.761817289289
86.02,79.66,161783.06,13221254.1868,148381.63,11123845.4395,12125182.927,161697.04,148301.97,13213854.7464,11117499.7239,12119479.7423,12120666.892,12118330.5738,13215098.7671,11118779.5723,161721.74,148326.61,13217494.0444,11120818.2391,12385846.3438,0.761817289289
85.63,78.3,162033.78,13258201.1968,148620.71,11155848.5993,12159580.3232,161948.15,148542.41,13250868.6999,11149717.7093,12153931.5051,12154999.4207,12152875.4942,13252009.3788,11150804.0762,161971.36,148564.12,13254304.9404,11152646.1712,12426396.8329,0.761817289289
86.46,78.79,162245.54,13289858.9962,148825.02,11183753.7912,12189315.5375,162159.08,148746.23,13282383.6646,11177545.9271,12183383.7196,12184449.2379,12182503.3541,13283330.8727,11178472.2719,162178.98,148765.01,13285428.7626,11180152.5911,12461536.231,0.761817289289
86.96,79.44,162438.38,13319460.9408,149005.34,11208813.2228,12216557.872,162351.42,148925.9,13311898.8992,11202502.5092,12210563.6136,12211664.5531,12209649.7696,13312882.2298,11203495.6882,162371.71,148945.54,13315016.0519,11205237.1828,12495608.6538,0.761817289289
88.74,81.26,162617.62,13347806.2146,149181.19,11233819.9421,12243210.0334,162528.88,149099.93,13339931.427,11227216.7545,12236749.3203,12237804.1813,12235999.021,13340725.143,11228026.8046,162545.94,149116.11,13342668.1922,11229584.5357,12528735.7565,0.761817289289
94.16,84.59,162817.06,13380125.9654,149343.73,11257734.4289,12271052.3747,162722.9,149259.14,13371259.8598,11250578.9608,12264317.3707,12265146.159,12263087.3803,13372584.2475,11251615.6054,162745.91,149277.9,13375063.6429,11253400.84,12565017.8843,0.761817289289
88.37,83.2,163013.38,13411889.0658,149536.03,11286552.5521,12301310.6533,162925.01,149452.83,13404079.8089,11279630.3121,12294707.3812,12295961.3431,12293958.2693,13404886.2612,11280608.2711,162942.4,149471.09,13406850.9054,11282335.3485,12600890.2647,0.761817289289
91.92,83.94,163206.42,13443161.1608,149716.38,11313296.4498,12330231.7949,163114.5,149632.44,13434711.8744,11306250.5262,12323595.2822,12324561.9761,12322516.0301,13435873.7802,11307266.7818,163135.97,149651.08,13438197.9583,11309032.3598,12636602.3822,0.761817289289
90.88,82.84,163405.1,13475009.511,149900.61,11340350.1051,12359583.9404,163314.22,149817.77,13466750.3366,11333487.6395,12353110.5448,12354117.5841,12352055.4412,13467887.1039,11334516.1776,163335.68,149836.93,13470190.3746,11336294.9627,12672836.6671,0.761817289289
92.89,82.59,163587.82,13504925.238,150080.07,11366792.3973,12387731.3099,163494.93,149997.48,13496296.6859,11359971.2892,12380927.9091,12381852.7477,12380059.5248,13497222.1004,11360760.7545,163512.92,150013.03,13499315.228,11362298.0357,12708030.7608,0.761817289289
90.77,84.61,163745.38,13531139.583,150244.19,11391556.8243,12413273.6909,163654.61,150159.58,13522900.3901,11384397.9722,12406155.8219,12407486.6828,12405593.6412,13523483.4307,11385280.699,163668.52,150176.02,13525232.1234,11386909.6754,12740130.3744,0.761817289289
90.35,83.85,163893.72,13555771.0556,150395.09,11414562.1387,12437112.6143,163803.37,150311.24,13547607.9331,11407531.3162,12430128.2815,12431399.1697,12429536.7668,13548221.6026,11408386.6601,163817.78,150327.45,13550004.172,11409986.9691,12770103.4857,0.761817289289
91.0,84.69,164040.14,13580564.1606,150544.79,11437723.3857,12461111.4934,163949.14,150460.1,13572283.1606,11430550.9896,12453848.1907,12455095.9939,12453404.7034,13572733.9462,11431252.0393,163961.33,150473.91,13574353.1445,11432699.4113,12800231.8731,0.761817289289
88.73,82.14,164138.89,13597167.3703,150649.92,11454056.744,12477621.9596,164050.16,150567.78,13589294.3574,11447309.7644,12470397.6534,12471624.2101,12470333.6774,13589335.0234,11447641.413,164057.48,150576.86,13590539.7822,11448718.9804,12821762.563,0.761817289289
83.75,80.53,164175.86,13603388.2938,150719.28,11464769.1826,12486299.731,164092.11,150638.75,13596374.2313,11458284.1017,12479220.6995,12480494.356,12479555.3435,13595987.4827,11458288.5612,164094.53,150643.62,13596773.7249,11459044.747,12834675.8581,0.761817289289
81.13,75.87,164194.82,13606444.8112,150758.98,11470823.7634,12490954.4307,164113.69,150683.11,13599862.7343,11465067.5065,12484334.094,12485577.0193,12484799.0976,13599340.972,11464913.8964,164114.49,150686.11,13599991.9023,11465513.7265,12842486.0417,0.761817289289
84.49,74.09,164224.45,13611206.0457,150769.93,11472439.7033,12494018.9168,164139.96,150695.84,13604067.4856,11466950.3752,12487752.011,12488516.5345,12487759.0527,13604045.3545,11466781.1477,164146.91,150698.68,13605193.5941,11467363.1408,12851988.1273,0.761817289289
83.44,76.3,164307.25,13624449.4969,150842.13,11483043.6047,12505869.8629,164223.81,150765.83,13617487.2633,11477221.9147,12499621.8864,12500591.7276,12499503.3909,13617602.9459,11477347.5084,164232.68,150772.74,13618888.812,11478228.6326,12870159.9897,0.761817289289
82.49,75.47,164393.21,13637817.9549,150914.62,11493434.4948,12517668.0994,164310.72,150839.15,13631013.3548,11487738.7739,12511617.3624,12512562.2428,12511442.5791,13631190.8756,11487893.8521,164320.54,150846.58,13632537.026,11488805.0532,12887752.4179,0.761817289289
83.04,76.81,164499.66,13654475.3382,151001.2,11505865.3342,12532080.667,164416.62,150924.39,13647579.6966,11499965.5581,12525782.7016,12526956.7968,12525702.3646,13647655.2898,11500243.4954,164425.0,150933.46,13648901.2226,11501276.6266,12908276.2617,0.761817289289
81.21,75.5,164545.14,13661686.7634,151062.31,11514680.4645,12540205.2417,164463.93,150986.81,13655091.6993,11508980.2145,12533702.2682,12535016.0236,12534073.8867,13654667.5323,11508975.6685,164465.94,150991.93,13655414.1234,11509727.1201,12921138.3879,0.761817289289
81.08,72.22,164558.69,13663820.5407,151076.19,11516696.1723,12542282.3274,164477.61,151003.97,13657246.5743,11511480.4439,12536108.1641,12537039.4747,12536426.7298,13656885.1876,11511174.1549,164480.42,151004.98,13657694.3478,11511625.3082,12928289.686,0.761817289289
81.57,74.88,164591.67,13669063.4691,151106.32,11521096.726,12547092.3352,164510.1,151031.44,13662409.8042,11515489.7116,12540681.3992,12541766.1874,12540984.3736,13662068.7554,11515336.8985,164513.08,151034.51,13662887.081,11515940.0499,12938557.7324,0.761817289289
83.75,75.47,164648.43,13678031.3661,151154.44,11528057.6718,12554998.5124,164564.68,151078.97,13671017.3036,11522361.9509,12548783.5235,12549851.6333,12548677.8999,13671120.1179,11522567.2475,164573.27,151087.15,13672382.3405,11523529.7277,12952931.3282,0.761817289289
82.97,76.38,164720.2,13689502.3132,151232.39,11539250.2705,12566388.2478,164637.23,151156.01,13682618.2923,11533416.3661,12559945.0012,12561046.624,12560050.9992,13682481.7271,11533465.9476,164642.78,151161.81,13683508.4568,11534268.7341,12970317.7959,0.761817289289
81.22,77.22,164791.85,13700916.8715,151292.45,11548134.6697,12576463.916,164710.63,151215.23,13694320.1831,11542171.7413,12570186.2013,12571276.3798,12570192.1076,13694294.9536,11542300.7783,164717.79,151222.09,13695431.9879,11543184.1401,12985877.1586,0.761817289289
81.2,75.12,164850.08,13710018.5062,151345.16,11555794.5508,12584823.0993,164768.88,151270.04,13703425.0662,11550151.5364,12578603.0841,12579692.7498,12578723.3553,13703281.4407,11550169.5618,164774.44,151275.52,13704297.0966,11550944.8212,12998953.6642,0.761817289289
79.18,74.29,164898.13,13717548.5895,151403.88,11564261.4594,12592886.0376,164818.95,151329.59,13711279.1171,11558742.4553,12586865.8875,12588014.7479,12587003.7554,13711118.367,11558795.6874,164824.44,151335.66,13712118.3734,11559607.491,13011832.2323,0.761817289289
83.17,74.49,164983.73,13730748.5277,151460.65,11572229.8385,12603274.9762,164900.56,151386.16,13723831.2788,11566681.0784,12597374.6475,12598223.7793,12597079.6429,13724144.2486,11566852.7571,164912.12,151393.97,13725620.5356,11567783.6161,13029172.8991,0.761817289289
81.6,75.14,165097.01,13748179.6619,151539.37,11583326.6173,12617316.5111,165015.41,151464.23,13741521.1019,11577680.5977,12611417.5333,12612463.88,12611185.0871,13741763.704,11577977.893,165026.26,151473.83,13743174.0994,11579031.1257,13050088.7891,0.761817289289
83.01,75.85,165214.28,13766047.6768,151651.32,11598939.268,12634026.8494,165131.27,151575.47,13759157.0167,11593186.0455,12628243.5215,12629232.7976,12627730.5409,13759706.4205,11593690.3102,165146.28,151588.13,13761423.6768,11594946.2919,13072669.6345,0.761817289289
80.14,74.76,165357.68,13787423.3366,151774.9,11615998.9234,12653135.0404,165277.54,151700.14,13781000.917,11610409.8658,12647468.621,12648653.306,12647143.774,13781341.2224,11610923.4689,165290.11,151713.16,13782857.6317,11612187.0958,13097176.5626,0.761817289289
82.09,76.15,165495.92,13808130.9208,151911.18,11634720.0866,12672837.7419,165413.83,151835.03,13801392.1527,11628921.2641,12666937.0531,12668133.9951,12666586.5884,13801756.9678,11629473.4389,165426.4,151848.35,13803297.8904,11630772.4777,13121853.4059,0.761817289289
82.64,77.79,165619.31,13827151.6275,152041.04,11653038.2914,12691547.9825,165536.67,151963.25,13820322.2579,11646987.0073,12685411.8433,12686639.3613,12685119.4169,13820622.1356,11647515.8616,165548.23,151975.87,13822099.2611,11648791.1625,13145491.8737,0.761817289289
87.02,79.3,165762.98,13849971.4832,152164.69,11670900.2643,12711739.2099,165675.96,152085.39,13842399.0028,11664611.7743,12705259.1626,12706282.8523,12704838.5239,13842836.5947,11665070.4287,165688.72,152096.66,13844456.9356,11666272.1834,13172291.0832,0.761817289289
88.15,80.48,165899.85,13872110.1721,152278.31,11687674.9159,12731031.6244,165811.7,152197.83,13864339.7496,11681197.8855,12724573.0066,12725557.1825,12723937.3124,13865011.7606,11681816.0808,165827.43,152211.25,13866865.5157,11683177.8723,13199001.691,0.761817289289
86.79,78.91,166049.45,13895999.3549,152413.43,11707360.7725,12752718.9741,165962.66,152334.52,13888466.8508,11701133.9844,12746384.8487,12747350.7366,12745870.3752,13889005.8022,11701625.3003,165976.84,152346.34,13890727.1428,11702859.7044,13227416.399,0.761817289289
88.6,79.35,166203.26,13920313.8358,152543.41,11726219.9537,12774154.4028,166114.66,152464.06,13912463.8758,11719923.5312,12767906.1108,12768869.9097,12767123.9928,13913296.2483,11720662.3024,166132.54,152479.54,13915312.5174,11722140.5768,13255867.5702,0.761817289289
89.59,82.7,166389.94,13950374.0842,152708.56,11750101.1708,12800936.6434,166300.35,152625.86,13942347.7161,11743261.8808,12794531.4426,12795646.4519,12793527.5504,13943425.0854,11744333.6357,166321.51,152645.67,13945691.4193,11746146.0187,13291242.5373,0.761817289289
86.63,81.78,166600.04,13983362.9658,152893.42,11776712.6128,12830566.1612,166513.41,152811.64,13975858.2089,11770024.6444,12824277.8977,12825658.0181,12823481.5598,13976705.8363,11771149.5863,166532.11,152832.61,13978748.4809,11773014.7567,13327970.8759,0.761817289289
87.27,80.5,166801.47,14014298.0019,153091.37,11804964.4277,12860139.8516,166714.2,153010.87,14006681.949,11798484.1777,12854076.05,12855207.3729,12853114.6166,14007710.835,11799529.4942,166735.43,153030.97,14009936.7203,11801316.2677,13362567.9268,0.761817289289
84.86,78.91,166992.62,14043502.8948,153281.71,11831564.9891,12888039.6272,166907.76,153202.8,14036301.6752,11825338.201,12882136.7273,12883229.1508,12881343.3246,14037148.0934,11826195.8021,166926.98,153220.28,14039194.2852,11827791.3442,13396041.9194,0.761817289289
86.33,79.62,167188.61,14073383.8357,153472.33,11858349.8207,12916341.8021,167102.28,153392.71,14065930.9668,11852010.4763,12910299.6117,12911334.4403,12909468.2075,14066817.496,11852852.5659,167121.69,153409.73,14068905.5493,11854431.0607,13429558.626,0.761817289289
86.27,80.06,167391.49,14104357.8971,153640.46,11882136.98,12943518.8418,167305.22,153560.4,14096915.3842,11875727.3764,12937521.4819,12938660.8564,12936612.0656,14097881.5592,11876737.23,167325.88,153580.03,14100053.225,11878485.1951,13463301.0753,0.761817289289
88.51,80.75,167606.21,14137140.5343,153836.79,11909831.2347,12973654.4219,167517.7,153756.04,14129306.5142,11903310.6722,12967553.2385,12968600.1032,12966507.2394,14130418.6536,11904366.3794,167539.87,153776.17,14132739.5387,11906156.4503,13499232.4327,0.761817289289
92.96,84.1,167850.1,14175870.3454,154042.58,11939340.6228,13007483.6319,167757.14,153958.48,14167228.7838,11932267.8128,13001062.4333,13002033.7018,12999665.6959,14168732.6345,11933571.2902,167783.57,153981.48,14171444.1045,11935607.4128,13541797.6834,0.761817289289
91.87,85.95,168113.94,14217924.6422,154294.72,11976350.8296,13046941.1782,168022.07,154208.77,14209484.5453,11968963.4271,13040334.1503,13041651.1631,13039044.9517,14210871.1877,11970484.4027,168047.16,154234.63,14213465.0738,11972740.0215,13587707.9705,0.761817289289
91.28,84.18,168356.34,14256360.0396,154528.54,12010319.0326,13083086.2142,168265.06,154444.36,14248028.0012,12003232.7602,13076544.8352,13077688.1535,13075402.2638,14249253.1585,12004459.695,168287.99,154466.11,14251688.3171,12006421.5277,13630061.7246,0.761817289289
92.1,84.86,168575.91,14291639.7039,154747.72,12042607.0916,13116866.7965,168483.81,154662.86,14283157.2939,12035405.872,13110148.6587,13111367.0572,13109051.1905,14284330.5753,12036659.994,168505.75,154684.8,14286717.2783,12038648.1652,13669808.2617,0.761817289289
90.22,84.06,168797.51,14327201.5319,154961.98,12074482.8188,13150546.8014,168707.29,154877.92,14319061.8835,12067416.7352,13144029.5722,13145187.4327,13142962.9082,14320206.2137,12068587.1311,168729.38,154898.81,14322559.835,12070492.3699,13709294.2138,0.761817289289
90.26,80.73,168991.5,14357892.6258,155153.76,12102357.5108,13179807.2452,168901.24,155073.03,14349745.7582,12095840.1779,13173464.5716,13174439.3725,13172520.5554,14350761.3362,12096725.1616,168921.48,155090.43,14352989.8254,12098346.8219,13744247.0223,0.761817289289
87.72,81.57,169188.42,14388859.876,155334.21,12128304.4333,13208161.4636,169100.7,155252.64,14381165.0776,12121650.7684,13201808.1019,13203111.7548,13201006.1432,14382020.4882,12122708.8435,169119.35,155272.55,14384089.2111,12124502.4777,13779449.2754,0.761817289289
84.39,77.78,169351.26,14414408.567,155504.77,12152641.0345,13233163.3502,169266.87,155426.99,14407286.8949,12146591.3061,13226964.4622,13228240.7629,13226599.496,14407662.9645,12147227.0535,169279.46,155441.17,14409253.327,12148596.0745,13809974.4069,0.761817289289
86.97,78.63,169488.14,14436069.612,155644.96,12172665.9706,13254030.8145,169401.17,155566.33,14428505.8311,12166483.2937,13247763.1187,13248752.3012,13247192.3634,14429107.2704,12167046.8177,169416.39,155579.23,14430921.5495,12168345.5377,13837158.0413,0.761817289289
84.26,78.84,169636.21,14459498.7441,155774.07,12191539.2449,13275068.8731,169551.95,155695.23,14452398.9965,12185323.4993,13268656.139,13269797.128,13268425.8147,14452637.0246,12185709.4264,169562.67,155705.47,14454090.6125,12186833.2849,13863905.912,0.761817289289
82.42,76.01,169718.94,14472661.8832,155866.03,12204944.2679,13288418.2131,169636.52,155790.02,14465868.8268,12199166.7478,13281979.3164,13283186.9368,13282153.4689,14465666.096,12199243.9555,169641.58,155796.12,14466677.3136,12200056.8598,13882156.0833,0.761817289289
83.09,74.22,169765.45,14480083.0875,155914.81,12212046.2677,13295691.263,169682.36,155840.59,14473179.1394,12206537.6593,13289495.1107,13290246.824,13289524.3232,14473132.1002,12206328.6367,169689.45,155842.76,14474307.0875,12206855.0652,13894984.5145,0.761817289289
