PriceX,PriceY,sumX,sumXsqr,sumY,sumYsqr,sumXY,sumXlag,sumYlag,sumXsqrlag,sumYsqrlag,sumX_lagY,sumY_lagX,sumXY_lag,sumX_lagX,sumY_lagY,sumXprec,sumYprec,sumXsqrprec, sumYsqrprec,sumXYprec,gamma
97.67,75.29,154265.79,12242891.8833,120807.04,7507221.1338,9585173.2779,154168.12,120731.75,12233352.4544,7501552.5497,9579686.367,9580365.462,9577819.7036,12235717.5858,7502996.0329,154204.98,120758.41,12239194.0272,7504856.2569,10106324.8091,0.804214226854
100.34,76.96,154653.67,12303596.3779,121097.7,7543111.7328,9631858.1798,154553.33,121020.74,12293528.2623,7537188.8912,9626319.9999,9627033.6214,9624136.0134,12296288.0396,7538909.0187,154595.14,121052.24,12300170.617,7541045.1212,10174165.445,0.804214226854
104.49,81.15,155085.61,12372919.1183,121435.3,7585185.0948,9685859.4976,154981.12,121354.15,12362000.9582,7578599.7723,9679872.4178,9680644.7723,9677380.1341,12365149.7413,7580604.4593,155026.57,121388.84,12369433.3967,7583026.5632,10251148.602,0.804214226854
107.36,81.5,155526.02,12444967.6444,121772.56,7628484.324,9741709.9914,155418.66,121691.06,12433441.4748,7621842.074,9735631.7861,9736259.609,9732960.1514,12436823.643,7623874.1633,155465.85,121726.07,12441347.2155,7626323.0039,10330563.4125,0.804214226854
107.89,83.63,155990.29,12523291.8099,122128.45,7674951.9571,9802037.7997,155882.4,122044.82,12511651.5578,7667957.9802,9795669.6032,9796503.8756,9793014.959,12515009.3419,7670132.8392,155928.82,122081.27,12519513.249,7672726.0047,10417128.9782,0.804214226854
115.64,88.12,156509.83,12613608.8141,122516.7,7726911.8146,9870544.603,156394.19,122428.58,12600236.2045,7719146.6802,9863753.0718,9864356.0726,9860354.4062,12604562.6872,7721711.4967,156450.15,122469.64,12610047.1117,7724697.171,10515715.359,0.804214226854
115.91,90.69,157049.35,12708829.6067,122938.91,7784593.4243,9944654.578,156933.44,122848.22,12695394.4786,7776368.7482,9937437.6307,9938420.4413,9934142.7001,12699576.6055,7779146.0527,156986.92,122891.5,12704932.1018,7782345.7162,10619413.9805,0.804214226854
112.74,88.43,157553.38,12796938.3462,123348.31,7841126.9095,10015238.7937,157440.64,123259.88,12784228.0386,7833307.0446,10008351.986,10009245.0904,10005269.1955,12788139.9185,7835843.7084,157492.51,123300.12,12793233.1893,7838804.6334,10716031.0098,0.804214226854
109.94,86.76,158038.56,12880312.4984,123742.16,7894373.3806,10081872.5359,157928.62,123655.4,12868225.6948,7886846.083,10075081.738,10076102.3639,10072334.1415,12871707.0832,7889220.2247,157975.82,123693.62,12876376.1908,7892017.249,10807765.9874,0.804214226854
104.65,84.11,158474.41,12955268.6013,124111.55,7944167.1311,10143003.994,158369.76,124027.44,12944316.9788,7937092.639,10136378.4148,10137598.4192,10134201.8825,12947071.0007,7939170.5985,158409.32,124061.63,12951031.8932,7941675.1247,10892292.3359,0.804214226854
104.14,83.73,158871.2,13022979.2014,124440.67,7988114.5123,10197569.7249,158767.06,124356.94,13012134.0618,7981103.7994,10190916.8768,10192126.6888,10188850.0827,13014741.3221,7983087.5976,158804.77,124389.51,13018566.2565,7985497.1667,10969787.0103,0.804214226854
102.99,81.28,159259.95,13089348.0453,124748.7,8029254.2538,10249822.7413,159156.96,124667.42,13078741.1052,8022647.8154,10243349.7882,10244404.405,10241451.7141,13081128.4846,8024379.0527,159192.03,124696.56,13084734.9189,8026535.6742,11045617.8772,0.804214226854
103.03,83.53,159619.15,13151766.5975,125041.64,8069097.2308,10299692.3914,159516.12,124958.11,13141151.4166,8062119.9699,10292980.436,10294116.1139,10291086.2955,13143537.9819,8063909.4069,159551.19,124987.14,13147148.0359,8066126.9808,11118606.5945,0.804214226854
103.24,81.09,159984.58,13213978.9438,125328.88,8107831.7238,10348777.4257,159881.34,125247.79,13203320.4462,8101256.1357,10342433.3441,10343302.0906,10340405.6941,13205871.8039,8102937.3155,159918.79,125276.11,13209650.6197,8105047.0509,11190270.8601,0.804214226854
102.18,79.57,160351.07,13275960.6079,125604.56,8144542.6062,10396488.1696,160248.89,125524.99,13265519.8555,8138211.2213,10390233.2542,10391062.2506,10388357.707,13267876.6996,8139744.086,160283.99,125551.3,13271460.8815,8141705.9786,11261067.6874,0.804214226854
99.19,75.77,160656.05,13326878.8069,125842.01,8175858.9381,10436416.9179,160556.86,125766.24,13317040.1508,8170117.8452,10430567.3762,10431170.3745,10428901.2916,13319132.2352,8171307.0659,160589.55,125787.85,13322456.5569,8172925.6325,11321614.1818,0.804214226854
103.53,79.72,161024.94,13388873.7774,126087.61,8208013.2143,10481199.892,160921.41,126007.89,13378155.3165,8201657.9359,10475021.9366,10475732.0833,10472946.4804,13380775.8057,8203245.284,160959.86,126035.17,13384638.371,8205263.2607,11391944.303,0.804214226854
99.41,79.8,161388.88,13449743.8326,126370.96,8245562.7474,10528999.0585,161289.47,126291.16,13439861.4845,8239194.7074,10522804.7077,10523903.282,10521066.1405,13442057.0689,8240818.522,161323.74,126319.12,13445500.613,8242875.3618,11461557.7254,0.804214226854
100.81,79.1,161742.3,13508008.7104,126654.61,8282595.5915,10575446.0413,161641.49,126575.51,13497846.0543,8276338.7815,10569369.2556,10570326.496,10567471.9703,13500235.767,8277974.1099,161678.08,126604.09,13503884.502,8280043.3211,11528800.558,0.804214226854
104.1,78.6,162106.45,13568854.8605,126932.9,8318897.4562,10622443.4228,162002.35,126854.3,13558018.0505,8312719.4962,10616375.4994,10616915.7311,10614261.1628,13560680.6506,8314199.0489,162041.34,126880.13,13564615.5484,8316112.7833,11598605.0487,0.804214226854
102.47,79.26,162478.42,13630658.2784,127206.26,8354525.3848,10669385.3966,162375.95,127127.0,13620158.1775,8348243.2372,10663338.6388,10664162.6981,10661263.6244,13622757.7082,8349917.5087,162415.01,127156.24,13626637.4503,8352023.3844,11669022.8953,0.804214226854
103.23,78.87,162853.11,13693101.2573,127491.43,8391467.7067,10717417.9301,162749.88,127412.56,13682444.8244,8385247.2298,10711306.8958,10712006.8283,10709276.18,13684985.4372,8386790.0588,162787.59,127439.45,13688808.3869,8388765.7863,11740351.3606,0.804214226854
96.98,78.47,163221.93,13753446.8525,127768.0,8427352.239,10763965.5416,163124.95,127689.53,13744041.7321,8421194.6981,10758061.9165,10759184.6481,10756355.521,13746159.4165,8422817.2264,163159.68,127718.21,13749571.79,8424873.1949,11808800.7279,0.804214226854
96.7,76.45,163568.94,13808655.4608,128052.56,8463239.2928,10808478.3094,163472.24,127976.11,13799304.5708,8457394.6903,10802681.5179,10803777.6048,10801085.5944,13801281.9358,8458905.9564,163504.9,128003.69,13804554.3392,8460851.0159,11872305.8677,0.804214226854
94.06,74.63,163880.66,13858480.3688,128307.88,8495045.0124,10848297.6801,163786.6,128233.25,13849633.0852,8489475.3755,10842755.8846,10843749.5464,10841277.9823,13851459.7757,8490814.0269,163818.23,128258.3,13854582.8639,8492586.836,11931683.601,0.804214226854
93.65,72.43,164184.48,13905730.9834,128552.85,8525178.9093,10886027.02,164090.83,128480.42,13896960.6609,8519932.8044,10880597.081,10881563.5496,10879243.9505,13898630.0673,8521150.7783,164120.19,128504.09,13901597.7793,8522801.3717,11987232.1356,0.804214226854
89.99,73.13,164497.02,13954382.4552,128796.84,8554948.851,10924072.6725,164407.03,128723.71,13946284.2551,8549600.8541,10918749.3328,10919871.7343,10917491.7038,13947842.0082,8550861.6115,164436.38,128747.93,13950705.2456,8552556.6629,12044385.2716,0.804214226854
89.49,69.55,164774.97,13996412.0685,129024.63,8582200.3303,10957915.0591,164685.48,128955.08,13988403.6084,8577363.1278,10952816.0249,10953746.8049,10951691.0296,13989793.5225,8578366.7466,164712.34,128975.68,13992489.5516,8579804.2278,12094530.1671,0.804214226854
94.21,71.82,165067.74,14041474.7982,129232.8,8607000.2538,10991373.295,164973.53,129160.98,14032599.2741,8601842.1414,10986109.1807,10986913.1921,10984607.1328,14034476.4425,8603037.9682,165006.04,129184.51,14037667.9082,8604668.3297,12147882.6237,0.804214226854
92.36,72.47,165383.36,14090637.3196,129467.23,8635326.8797,11028698.6885,165291.0,129394.76,14082106.95,8630074.9788,11023304.8818,11024329.784,11022005.3593,14083722.2518,8631285.2013,165320.25,129418.26,14086654.4475,8632928.8188,12205257.9823,0.804214226854
90.34,71.5,165674.76,14135760.8916,129698.75,8663427.7627,11064307.3321,165584.42,129627.25,14127599.576,8658315.5127,11059008.3638,11060018.6961,11057848.0221,14129037.8197,8659404.3231,165611.78,129648.74,14131794.4112,8660926.7626,12258959.6515,0.804214226854
94.27,72.15,165991.03,14184190.8787,129931.89,8691385.9223,11101122.87,165896.76,129859.74,14175304.0458,8686180.2998,11095889.9075,11096737.8843,11094321.2895,14177263.7302,8687463.8848,165930.62,129884.93,14180541.5106,8689180.6807,12315260.006,0.804214226854
98.01,74.61,166354.8,14240399.7676,130207.31,8724554.3771,11144304.6707,166256.79,130132.7,14230793.8075,8718987.725,11138909.4541,11139709.3898,11136992.1446,14233197.7154,8720506.1192,166295.86,130161.54,14236925.844,8722459.4842,12379058.1624,0.804214226854
101.63,78.31,166761.8,14305628.7888,130514.31,8762450.3731,11194021.2037,166660.17,130436.0,14295300.1319,8756317.917,11188123.1644,11189080.1478,11186062.5584,14297891.9808,8758063.3127,166700.04,130467.36,14301814.4912,8760246.0706,12452115.0449,0.804214226854
97.76,79.25,167144.89,14367814.6711,130827.21,8802224.3693,11243744.8475,167047.13,130747.96,14358257.6535,8795943.8068,11237779.5789,11239009.201,11235997.3675,14360497.2724,8797681.6783,167083.72,130778.58,14364072.9022,8799859.4924,12522931.6467,0.804214226854
98.5,76.71,167491.64,14423747.9916,131115.46,8838900.7494,11289051.2662,167393.14,131038.75,14414045.7416,8833016.3253,11283159.8971,11284172.79,11281495.3312,14416135.5886,8834489.9459,167426.93,131065.48,14419560.6075,8836402.749,12587568.6985,0.804214226854
98.88,76.37,167815.61,14476447.9041,131379.81,8872494.1663,11331135.6451,167716.73,131303.44,14466670.6497,8866661.7894,11325231.4249,11326137.0864,11323584.1795,14468736.4251,8868038.052,167749.96,131328.43,14472137.9816,8869854.2619,12649773.3784,0.804214226854
97.77,77.57,168129.96,14528760.025,131632.68,8905222.2044,11372511.4701,168032.19,131555.11,14519201.0521,8899205.0995,11366297.2384,11367489.7229,11364927.4512,14520910.2086,8900587.9119,168060.67,131579.65,14523958.9209,8902410.0235,12712196.1245,0.804214226854
95.79,76.27,168415.0,14576101.5924,131860.03,8935116.3221,11410135.2992,168319.21,131783.76,14566925.8683,8929299.2092,11404158.4252,11405201.7557,11402829.3959,14568581.8915,8930534.9876,168347.79,131806.12,14571584.4083,8932210.034,12769500.7128,0.804214226854
100.83,77.56,168741.53,14630143.3951,132103.15,8966314.6227,11451209.597,168640.7,132025.59,14619976.7062,8960299.0691,11445039.633,11446043.6858,11443389.2222,14622035.7793,8961755.0271,168673.01,132051.53,14625448.4047,8963649.9983,12833178.8297,0.804214226854
104.15,80.36,169071.39,14687029.8333,132358.29,9000245.8973,11495150.0664,168967.24,132277.93,14676182.6108,8993788.1677,11488708.4309,11489531.9019,11486780.5724,14678594.8599,8995322.6506,169003.09,132303.97,14682364.9433,8997295.2349,12901037.1963,0.804214226854
103.45,81.58,169412.95,14745542.0007,132628.48,9036760.4168,11541373.7253,169309.5,132546.9,14734840.0982,9030105.1204,11534782.4571,11535786.8911,11532934.2743,14737146.8611,9031720.0407,169344.24,132573.82,14740820.9366,9033772.7012,12969455.3023,0.804214226854
108.68,83.38,169796.18,14811472.0134,132913.35,9075414.0951,11591859.3828,169687.5,132829.97,14799660.671,9068461.8707,11585159.9983,11585986.4363,11582797.6444,14802621.3942,9070338.7665,169729.01,132860.81,14806960.2045,9072653.6435,13044417.3526,0.804214226854
106.0,85.24,170198.54,14883044.361,133234.35,9119860.1075,11648258.6627,170092.54,133149.11,14871808.361,9112594.2499,11641371.86,11642559.4053,11639223.2227,14874502.4041,9114584.6565,170131.7,133180.99,14878576.7754,9117012.8179,13126731.1482,0.804214226854
99.94,81.14,170542.58,14941811.5664,133538.17,9160968.9987,11697488.4894,170442.64,133457.03,14931823.5628,9154385.2991,11690888.966,11692328.8009,11689379.3578,14933719.6947,9156063.8307,170473.19,133485.39,14936996.5943,9158183.2703,13196150.5848,0.804214226854
99.01,79.41,170863.1,14996373.33,133804.21,9196440.9911,11741494.876,170764.09,133724.8,14986570.3499,9190135.043,11735039.3063,11736325.6587,11733632.4919,14988328.135,9191610.8657,170793.11,133750.24,14991474.7299,9193528.2302,13261451.594,0.804214226854
97.8,75.42,171136.15,15041817.1193,134023.17,9225288.0385,11777697.5583,171038.35,133947.75,15032252.2793,9219599.8621,11771708.8013,11772601.0527,11770321.4823,15033989.5354,9220746.9251,171067.61,133968.84,15037119.3877,9222336.2896,13317142.7355,0.804214226854
100.43,76.77,171425.6,15090195.113,134231.92,9252573.1078,11814049.9416,171325.17,134155.15,15080108.9281,9246679.4749,11807922.1137,11808775.6779,11806339.9305,15082099.3912,9247943.974,171357.03,134177.86,15085493.2681,9249650.6242,13375292.4714,0.804214226854
98.73,77.6,171734.15,15141828.8169,134469.0,9283574.4564,11854058.3738,171635.42,134391.4,15132081.204,9277552.6964,11847884.8893,11849054.9075,11846396.9258,15133941.0559,9278988.0934,171666.27,134416.96,15137221.1225,9280866.2948,13437129.3299,0.804214226854
94.91,77.01,172025.84,15190535.102,134720.1,9316193.0352,11893965.8021,171930.93,134643.09,15181527.1939,9310262.4951,11887688.5364,11889194.2868,11886656.783,15182801.0729,9311603.7381,171954.94,134667.15,15185508.292,9313389.3327,13496995.68,0.804214226854
95.34,75.03,172262.13,15229935.5255,134929.8,9343404.437,11926773.5198,172166.79,134854.77,15220845.8099,9337774.9361,11920647.7375,11921767.3147,11919620.1596,15222115.3692,9338809.9485,172190.6,134873.99,15224818.9846,9340289.6809,13548422.274,0.804214226854
100.06,76.58,172545.84,15277843.9734,135128.17,9369472.2097,11962162.0483,172445.78,135051.59,15267831.9698,9363607.7133,11956097.8329,11956867.2642,11954499.4535,15269829.8377,9364815.1624,172478.17,135073.35,15273264.7445,9366466.9773,13606786.3859,0.804214226854
97.59,78.4,172845.76,15328575.0358,135357.36,9399823.2488,12001402.8747,172748.17,135278.96,15319051.2277,9393676.6888,11995094.7854,11996305.5955,11993751.8187,15320725.1427,9395029.1028,172776.92,135302.62,15323836.0902,9396826.7812,13667794.3859,0.804214226854
96.12,76.14,173134.58,15376121.2086,135586.91,9429808.6007,12039160.6116,173038.46,135510.77,15366882.1542,9424011.3011,12033161.0029,12034242.5951,12031842.0348,15368524.7295,9425240.1077,173067.36,135533.13,15371602.6802,9426916.3123,13725017.9573,0.804214226854
103.51,79.75,173468.0,15432519.3974,135824.33,9460832.9063,12081021.1198,173364.49,135744.58,15421805.0773,9454472.8438,12074627.0399,12075572.9873,12072766.1973,15424157.8082,9456009.5458,173400.41,135771.06,15427950.9893,9457995.2134,13791188.3897,0.804214226854
103.92,82.44,173835.05,15495243.1403,136111.82,9499308.2786,12130144.2991,173731.13,136029.38,15484443.7739,9492511.925,12123510.2237,12124727.2774,12121577.1343,15486887.74,9494316.8216,173768.17,136059.52,15490770.2059,9496572.9886,13863782.6214,0.804214226854
105.61,81.28,174226.23,15562691.3233,136411.37,9539825.6529,12182419.8456,174120.62,136330.09,15551537.8512,9533219.2145,12176001.3077,12176911.2044,12173835.8648,15554268.8914,9534965.4568,174161.1,136359.78,15558449.4064,9537164.1248,13940694.5404,0.804214226854
105.67,81.59,174623.25,15629959.2951,136722.41,9581382.5083,12235294.4301,174517.58,136640.82,15618793.1462,9574725.5802,12228769.2024,12229806.0483,12226672.8148,15621432.9971,9576518.2051,174556.65,136671.23,15625523.7351,9578763.1159,14016751.5252,0.804214226854
107.32,82.78,175013.47,15698236.9895,137019.53,9621548.1021,12287667.6746,174906.15,136936.75,15686719.4071,9614695.5737,12281036.5116,12281857.4219,12278783.725,15689550.2237,9616440.8924,174947.15,136965.59,15693838.6471,9618638.5785,14095214.5464,0.804214226854
111.73,86.98,175428.37,15771916.6435,137334.9,9665053.7646,12344288.7608,175316.64,137247.92,15759433.0506,9657488.2442,12337033.4727,12338121.9076,12334570.4854,15762541.5026,9659604.8986,175359.02,137281.25,15767107.221,9662175.4421,14178877.0992,0.804214226854
116.81,91.13,175893.96,15858671.0982,137685.09,9715205.4619,12410247.944,175777.15,137593.96,15845026.5221,9706900.785,12402504.6817,12403567.5957,12399603.0487,15848703.7366,9709333.008,175824.52,137630.45,15853849.1846,9712219.9323,14276603.1432,0.804214226854
118.77,92.99,176374.02,15948184.3904,138061.91,9770218.8609,12480419.2285,176255.25,137968.92,15934078.0775,9761571.7208,12472449.9681,12473593.8789,12469374.8062,15937970.9382,9764201.2864,176304.47,138007.77,15943347.1879,9767287.7213,14376559.8576,0.804214226854
119.57,93.49,176856.09,16038175.6881,138437.51,9825480.2101,12550934.8783,176736.52,138344.02,16023878.7032,9816739.83,12542931.9341,12543990.3102,12539756.279,16027896.1419,9819379.5801,176787.08,138382.71,16033413.308,9822477.1701,14476519.7182,0.804214226854
113.77,91.68,177330.97,16125941.4339,138821.8,9881958.7316,12621337.5885,177217.2,138730.12,16112997.821,9873553.5092,12613545.6751,12614983.6058,12610907.1549,16116338.5031,9876066.599,177261.99,138767.75,16121183.1935,9879037.3291,14574200.6228,0.804214226854
114.96,90.57,177777.8,16207904.666,139186.1,9934780.605,12687145.1633,177662.84,139095.53,16194688.8644,9926577.6801,12679497.3561,12680674.2394,12676733.2361,16198184.3086,9928983.6833,177709.17,139131.95,16203194.5891,9931848.3825,14666644.3064,0.804214226854
112.4,87.09,178209.54,16286302.8692,139529.06,9983996.1608,12749257.495,178097.14,139441.97,16273669.1092,9976411.4927,12741858.8108,12742938.6828,12739468.579,16276692.3893,9978443.665,178138.37,139473.74,16281237.7003,9980935.8584,14754919.1474,0.804214226854
113.72,89.29,178636.57,16365821.1615,139857.43,10031506.9483,12810721.3009,178522.85,139768.14,16352888.9231,10023534.2442,12803054.5081,12804231.6967,12800567.2421,16356032.2711,10025716.8017,178565.09,139801.33,16360711.7711,10028359.7383,14845718.4341,0.804214226854
109.08,86.09,179026.61,16436767.9771,140168.14,10076291.1772,12867087.4791,178917.53,140082.05,16424869.5307,10068879.6891,12859850.5321,12860974.2273,12857696.7819,16427584.5854,10070755.0673,178956.47,140111.58,16431848.3575,10073092.1436,14927345.9003,0.804214226854
108.83,85.45,179409.38,16505375.194,140469.37,10118869.3707,12921139.5192,179300.55,140383.92,16493531.2251,10111567.6682,12913998.3915,12915079.6933,12911839.9957,16496252.0585,10113414.9963,179339.7,140413.3,16500519.8916,10115725.5258,15006502.7472,0.804214226854
109.92,86.91,179837.57,16582601.1729,140782.37,10163413.8317,12979828.169,179727.65,140695.46,16570518.7665,10155860.4836,12972650.3696,12973841.8116,12970275.0218,16573513.8192,10157965.0504,179770.2,140728.7,16578062.456,10160533.3628,15093135.2876,0.804214226854
112.96,87.99,180273.72,16661166.1748,141112.45,10210053.5159,13040371.1367,180160.76,141024.46,16648406.2132,10202311.2758,13033021.345,13033996.8247,13030431.7863,16651676.366,10204414.1177,180205.43,141057.0,16656502.6507,10206978.8134,15181144.3054,0.804214226854
111.73,87.74,180695.33,16737750.6877,141442.98,10257390.8772,13100583.0582,180583.6,141355.24,16725267.0948,10249692.5696,13093170.1429,13094328.0645,13090779.868,16728284.9143,10251782.3312,180625.41,141387.69,16732861.8813,10254333.8931,15267879.3873,0.804214226854
112.09,87.0,181120.3,16814023.2822,141766.78,10303379.5562,13159812.9393,181008.21,141679.78,16801459.1141,10295810.5562,13152599.4697,13153660.7751,13150061.1093,16804661.8657,10297939.8514,181052.57,141713.41,16809435.9293,10300531.1993,15353760.8194,0.804214226854
110.46,89.37,181561.36,16893630.0196,142109.81,10351825.3761,13221906.9974,181450.9,142020.44,16881428.608,10343838.3792,13214486.6644,13215887.0513,13212035.1872,16884519.7441,10346164.604,181494.74,142056.21,16889191.7952,10348952.4161,15443468.728,0.804214226854
105.35,84.26,181981.42,16966691.9308,142445.63,10398640.5575,13280389.2502,181876.07,142361.37,16955593.3083,10391540.8099,13273557.1352,13274944.3724,13271512.4592,16958175.3047,10393530.6575,181915.48,142394.09,16962343.8472,10395984.1859,15525315.1863,0.804214226854
104.9,82.51,182364.15,17032918.4499,142754.48,10440511.6094,13333050.0797,182259.25,142671.97,17021914.4399,10433703.7093,13326252.6959,13327527.462,13324394.7807,17024256.0657,10435455.9294,182295.35,142701.2,17028185.0099,10437672.851,15601406.2212,0.804214226854
109.44,82.28,182733.2,17097101.861,143048.93,10480028.4337,13383406.3767,182623.76,142966.65,17085124.7474,10473258.4353,13376678.7627,13377504.688,13374401.6535,17088008.1205,10474984.8746,182665.33,142995.53,17092495.5241,10477176.8737,15676641.9148,0.804214226854
103.86,81.87,183114.03,17163391.7481,143344.84,10520451.5914,13435161.4967,183010.17,143262.97,17152604.8485,10513748.8945,13428354.8302,13429741.4019,13426658.4785,17154734.7219,10515453.0279,183043.98,143291.67,17158484.7456,10517624.5425,15752636.276,0.804214226854
